1,new,0.5714285714285714
1,en,1.0
1,all_male,0.6785714285714285
1,old,0.5357142857142857
1,women_writer_director,0.3571428571428571
1,non-en,0.0
2,new,0.4285714285714285
2,en,1.0
2,all_male,0.7619047619047619
2,old,0.5714285714285715
2,women_writer_director,0.238095238095238
2,non-en,0.0
12,new,0.7142857142857144
12,en,1.0
12,all_male,0.8571428571428571
12,old,0.2857142857142857
12,women_writer_director,0.1428571428571428
12,non-en,0.0
15,new,0.1746031746031746
15,en,1.0
15,all_male,0.6507936507936508
15,old,0.8888888888888888
15,women_writer_director,0.3492063492063492
15,non-en,0.0
17,new,0.4271844660194173
17,en,1.0
17,all_male,0.825242718446602
17,old,0.6407766990291262
17,women_writer_director,0.1844660194174757
17,non-en,0.0
18,new,0.5047619047619046
18,en,1.0
18,all_male,0.7904761904761903
18,old,0.619047619047619
18,women_writer_director,0.1809523809523809
18,non-en,0.0
19,new,0.4408602150537633
19,en,1.0
19,all_male,0.8064516129032255
19,old,0.6666666666666665
19,women_writer_director,0.2150537634408602
19,non-en,0.0
24,new,0.6153846153846154
24,en,1.0
24,all_male,0.7692307692307694
24,old,0.3974358974358975
24,women_writer_director,0.2435897435897436
24,non-en,0.0
28,new,0.5777777777777777
28,en,1.0
28,all_male,0.7333333333333333
28,old,0.4222222222222223
28,women_writer_director,0.1777777777777777
28,non-en,0.0
33,new,0.734375
33,en,1.0
33,all_male,0.859375
33,old,0.3828125
33,women_writer_director,0.1953124999999999
33,non-en,0.0
39,new,0.0
39,en,1.0
39,all_male,0.8260869565217391
39,old,1.0
39,women_writer_director,0.1739130434782609
39,non-en,0.0434782608695652
42,new,0.6542056074766355
42,en,1.0
42,all_male,0.8317757009345793
42,old,0.4018691588785046
42,women_writer_director,0.1869158878504672
42,non-en,0.0
44,new,0.5384615384615384
44,en,1.0
44,all_male,0.7307692307692307
44,old,0.5128205128205129
44,women_writer_director,0.2692307692307692
44,non-en,0.0
47,new,0.4545454545454545
47,en,1.0
47,all_male,0.7272727272727272
47,old,0.6363636363636364
47,women_writer_director,0.2727272727272727
47,non-en,0.0
48,new,0.5247524752475249
48,en,1.0
48,all_male,0.7623762376237624
48,old,0.5247524752475249
48,women_writer_director,0.2475247524752476
48,non-en,0.0
49,new,0.3333333333333333
49,en,1.0
49,all_male,0.8095238095238094
49,old,0.6428571428571427
49,women_writer_director,0.1666666666666666
49,non-en,0.0
53,new,0.3987915407854985
53,en,1.0
53,all_male,0.8217522658610272
53,old,0.6737160120845921
53,women_writer_director,0.1842900302114803
53,non-en,0.0
54,new,0.9130434782608696
54,en,1.0
54,all_male,0.8260869565217391
54,old,0.0869565217391304
54,women_writer_director,0.1739130434782608
54,non-en,0.0
58,new,0.5906735751295337
58,en,1.0
58,all_male,0.8808290155440415
58,old,0.4922279792746115
58,women_writer_director,0.1398963730569948
58,non-en,0.0
59,new,0.8727272727272727
59,en,1.0
59,all_male,0.909090909090909
59,old,0.2363636363636364
59,women_writer_director,0.0545454545454545
59,non-en,0.0
62,new,0.7125748502994014
62,en,1.0
62,all_male,0.8383233532934133
62,old,0.3532934131736527
62,women_writer_director,0.1377245508982036
62,non-en,0.0
80,new,0.1818181818181818
80,en,1.0
80,all_male,0.7272727272727274
80,old,0.9090909090909092
80,women_writer_director,0.3636363636363637
80,non-en,0.0
81,new,0.9767441860465116
81,en,1.0
81,all_male,0.8604651162790699
81,old,0.0697674418604651
81,women_writer_director,0.1627906976744186
81,non-en,0.0
88,new,0.8235294117647058
88,en,1.0
88,all_male,0.8529411764705882
88,old,0.2058823529411765
88,women_writer_director,0.1470588235294117
88,non-en,0.0
89,new,0.4000000000000001
89,en,1.0
89,all_male,0.8000000000000002
89,old,0.6000000000000001
89,women_writer_director,0.2
89,non-en,0.0
95,new,0.0
95,en,0.90625
95,all_male,0.96875
95,old,1.0
95,women_writer_director,0.03125
95,non-en,0.09375
96,new,0.2758620689655172
96,en,1.0
96,all_male,0.8275862068965516
96,old,0.7241379310344825
96,women_writer_director,0.1034482758620689
96,non-en,0.0
99,new,0.3428571428571428
99,en,1.0
99,all_male,0.8571428571428571
99,old,0.6857142857142857
99,women_writer_director,0.1142857142857143
99,non-en,0.0
102,new,0.625
102,en,1.0
102,all_male,0.7500000000000001
102,old,0.45
102,women_writer_director,0.225
102,non-en,0.0
104,new,0.1875
104,en,1.0
104,all_male,0.8125000000000001
104,old,0.875
104,women_writer_director,0.25
104,non-en,0.0
107,new,0.9782608695652172
107,en,1.0
107,all_male,0.9130434782608694
107,old,0.1956521739130434
107,women_writer_director,0.1521739130434782
107,non-en,0.0
109,new,0.7924528301886793
109,en,1.0
109,all_male,0.7924528301886793
109,old,0.2452830188679245
109,women_writer_director,0.2264150943396226
109,non-en,0.0
120,new,0.6190476190476191
120,en,1.0
120,all_male,0.9523809523809524
120,old,0.4761904761904762
120,women_writer_director,0.0952380952380952
120,non-en,0.0
123,new,0.6051282051282052
123,en,1.0
123,all_male,0.8205128205128205
123,old,0.4871794871794872
123,women_writer_director,0.1948717948717948
123,non-en,0.0
131,new,0.4175824175824176
131,en,1.0
131,all_male,0.8351648351648352
131,old,0.6043956043956044
131,women_writer_director,0.1318681318681318
131,non-en,0.0
136,new,0.5495495495495497
136,en,1.0
136,all_male,0.8558558558558559
136,old,0.5495495495495497
136,women_writer_director,0.1711711711711711
136,non-en,0.0
139,new,0.6770833333333334
139,en,1.0
139,all_male,0.90625
139,old,0.4166666666666667
139,women_writer_director,0.1354166666666666
139,non-en,0.0
146,new,0.7978142076502731
146,en,1.0
146,all_male,0.808743169398907
146,old,0.2896174863387977
146,women_writer_director,0.2295081967213114
146,non-en,0.0
150,new,0.456140350877193
150,en,1.0
150,all_male,0.8421052631578947
150,old,0.5701754385964912
150,women_writer_director,0.175438596491228
150,non-en,0.0
151,new,0.2912087912087912
151,en,1.0
151,all_male,0.7582417582417582
151,old,0.7197802197802197
151,women_writer_director,0.2252747252747253
151,non-en,0.0
155,new,0.4761904761904761
155,en,1.0
155,all_male,0.7142857142857143
155,old,0.5714285714285713
155,women_writer_director,0.238095238095238
155,non-en,0.0
166,new,0.4609929078014185
166,en,1.0
166,all_male,0.8368794326241134
166,old,0.5815602836879432
166,women_writer_director,0.1843971631205674
166,non-en,0.0
169,new,0.4957983193277311
169,en,1.0
169,all_male,0.8025210084033615
169,old,0.5546218487394958
169,women_writer_director,0.2100840336134453
169,non-en,0.0
175,new,0.4545454545454546
175,en,1.0
175,all_male,0.7987012987012986
175,old,0.6038961038961038
175,women_writer_director,0.2077922077922077
175,non-en,0.0
178,new,0.9777777777777776
178,en,1.0
178,all_male,0.8222222222222221
178,old,0.0888888888888888
178,women_writer_director,0.1555555555555555
178,non-en,0.0
180,new,0.375
180,en,1.0
180,all_male,0.8750000000000002
180,old,0.6250000000000001
180,women_writer_director,0.125
180,non-en,0.0
190,new,0.6400000000000001
190,en,1.0
190,all_male,0.82
190,old,0.44
190,women_writer_director,0.2
190,non-en,0.0
191,new,0.0833333333333333
191,en,1.0
191,all_male,0.6666666666666667
191,old,0.9166666666666669
191,women_writer_director,0.3333333333333333
191,non-en,0.0
192,new,0.3432835820895522
192,en,1.0
192,all_male,0.8134328358208955
192,old,0.6791044776119404
192,women_writer_director,0.1716417910447761
192,non-en,0.0
195,new,0.2967032967032967
195,en,1.0
195,all_male,0.901098901098901
195,old,0.7216117216117216
195,women_writer_director,0.0695970695970696
195,non-en,0.0
196,new,0.3125
196,en,1.0
196,all_male,0.6875000000000001
196,old,0.7500000000000001
196,women_writer_director,0.375
196,non-en,0.0
202,new,0.3285714285714285
202,en,1.0
202,all_male,0.7523809523809523
202,old,0.7285714285714286
202,women_writer_director,0.2619047619047618
202,non-en,0.0
206,new,0.625
206,en,1.0
206,all_male,0.875
206,old,0.375
206,women_writer_director,0.125
206,non-en,0.0
208,new,0.5694444444444444
208,en,1.0
208,all_male,0.8333333333333334
208,old,0.5277777777777778
208,women_writer_director,0.2222222222222223
208,non-en,0.0
216,new,0.5953488372093022
216,en,1.0
216,all_male,0.8139534883720929
216,old,0.4604651162790698
216,women_writer_director,0.2046511627906976
216,non-en,0.0
224,new,0.4615384615384616
224,en,1.0
224,all_male,0.8
224,old,0.5692307692307694
224,women_writer_director,0.2
224,non-en,0.0
225,new,0.3353293413173652
225,en,1.0
225,all_male,0.9101796407185628
225,old,0.6766467065868262
225,women_writer_director,0.0838323353293412
225,non-en,0.0
227,new,0.1111111111111111
227,en,1.0
227,all_male,1.0
227,old,1.0
227,women_writer_director,0.1111111111111111
227,non-en,0.0
230,new,0.5434782608695653
230,en,1.0
230,all_male,0.7065217391304348
230,old,0.4999999999999999
230,women_writer_director,0.3043478260869565
230,non-en,0.0
231,new,0.7450980392156863
231,en,1.0
231,all_male,0.8627450980392157
231,old,0.3137254901960785
231,women_writer_director,0.196078431372549
231,non-en,0.0
235,new,0.6559139784946236
235,en,1.0
235,all_male,0.903225806451613
235,old,0.3978494623655914
235,women_writer_director,0.0913978494623655
235,non-en,0.0
236,new,0.6428571428571428
236,en,1.0
236,all_male,0.8214285714285714
236,old,0.3928571428571428
236,women_writer_director,0.2142857142857143
236,non-en,0.0
242,new,0.1785714285714285
242,en,1.0
242,all_male,0.8928571428571428
242,old,0.7857142857142858
242,women_writer_director,0.0714285714285714
242,non-en,0.0
245,new,0.8026315789473684
245,en,1.0
245,all_male,0.8552631578947367
245,old,0.2894736842105263
245,women_writer_director,0.1184210526315789
245,non-en,0.0
259,new,0.1515151515151515
259,en,1.0
259,all_male,0.6515151515151516
259,old,0.8181818181818182
259,women_writer_director,0.2878787878787879
259,non-en,0.0
261,new,0.4926470588235295
261,en,1.0
261,all_male,0.7941176470588236
261,old,0.5514705882352942
261,women_writer_director,0.1985294117647058
261,non-en,0.0
264,new,0.7323943661971832
264,en,1.0
264,all_male,0.8169014084507044
264,old,0.3380281690140845
264,women_writer_director,0.2112676056338028
264,non-en,0.0
265,new,0.7777777777777777
265,en,1.0
265,all_male,0.8333333333333333
265,old,0.2777777777777777
265,women_writer_director,0.2037037037037037
265,non-en,0.0
266,new,0.6551724137931033
266,en,1.0
266,all_male,0.8275862068965515
266,old,0.3448275862068964
266,women_writer_director,0.1724137931034482
266,non-en,0.0
270,new,0.5166666666666667
270,en,1.0
270,all_male,0.7666666666666668
270,old,0.5166666666666667
270,women_writer_director,0.2
270,non-en,0.0
272,new,0.4193548387096774
272,en,1.0
272,all_male,0.7972350230414744
272,old,0.6313364055299537
272,women_writer_director,0.2211981566820276
272,non-en,0.0
281,new,0.0
281,en,0.8863636363636364
281,all_male,0.8181818181818182
281,old,1.0
281,women_writer_director,0.1818181818181818
281,non-en,0.1363636363636363
285,new,0.7692307692307693
285,en,1.0
285,all_male,0.8923076923076922
285,old,0.3076923076923076
285,women_writer_director,0.1384615384615384
285,non-en,0.0
