2,938.0
3,357.0
4,195.0
5,16.0
6,116.0
7,358.0
8,99.0
9,3.0
10,12.0
11,238.0
12,231.0
13,14.0
14,26.0
15,9.0
16,6.0
17,100.0
18,248.0
19,1.0
20,47.0
21,7.0
22,679.0
23,21.0
24,6.0
25,129.0
26,277.0
28,7.0
30,58.0
31,150.0
32,5.0
34,15.0
35,348.0
38,899.0
39,1.0
40,521.0
42,9.0
43,628.0
44,4.0
45,3.0
46,6.0
47,21.0
48,79.0
49,108.0
50,11.0
52,378.0
53,124.0
54,5.0
55,1238.0
58,89.0
60,2.0
61,3.0
62,1.0
65,7.0
66,149.0
70,78.0
71,3.0
72,54.0
74,1.0
76,8.0
79,7.0
82,28.0
83,228.0
85,1.0
86,6.0
87,28.0
88,27.0
92,13.0
95,22.0
97,5.0
99,5.0
100,8.0
101,1.0
104,105.0
105,50.0
107,3.0
110,27.0
111,11.0
116,2.0
117,2.0
118,5.0
121,84.0
123,2.0
126,1.0
132,5.0
135,12.0
140,7.0
144,204.0
145,113.0
150,40.0
153,1547.0
154,298.0
155,182.0
156,6.0
159,5.0
160,1.0
161,8.0
164,6.0
165,38.0
168,14.0
170,51.0
171,16.0
177,8.0
181,8.0
188,4.0
190,186.0
195,60.0
196,26.0
199,20.0
204,394.0
205,117.0
207,1.0
208,81.0
211,17.0
213,5.0
215,1.0
216,15.0
217,88.0
218,3.0
219,190.0
220,82.0
222,129.0
223,123.0
224,85.0
225,112.0
230,60.0
231,21.0
232,94.0
233,3.0
234,114.0
235,112.0
236,3.0
237,27.0
239,18.0
240,22.0
242,1.0
246,134.0
247,15.0
248,1.0
252,267.0
253,34.0
255,36.0
256,49.0
258,44.0
261,8.0
262,28.0
263,29.0
265,25.0
267,209.0
269,28.0
273,1.0
274,5.0
276,76.0
277,2.0
280,41.0
281,102.0
289,3.0
292,17.0
294,14.0
296,69.0
299,1.0
300,16.0
302,1.0
303,2.0
306,57.0
307,897.0
308,58.0
309,23.0
313,19.0
315,4.0
316,31.0
317,121.0
318,113.0
319,31.0
321,2.0
322,145.0
324,71.0
325,51.0
327,25.0
328,3.0
329,3.0
330,21.0
335,309.0
337,61.0
338,22.0
339,14.0
342,5.0
344,59.0
345,234.0
347,6.0
348,5.0
349,16.0
350,13.0
351,12.0
352,1676.0
353,10.0
354,28.0
355,2.0
357,176.0
358,185.0
360,11.0
362,1.0
363,13.0
365,21.0
366,7.0
367,2.0
369,39.0
370,3.0
372,5.0
373,24.0
374,36.0
376,10.0
382,185.0
383,25.0
384,36.0
388,173.0
389,484.0
390,1.0
393,1334.0
408,10.0
409,192.0
412,12.0
413,19.0
415,2.0
417,88.0
419,33.0
420,15.0
421,1.0
426,10.0
427,16.0
428,39.0
429,31.0
431,426.0
432,169.0
433,1156.0
434,71.0
436,2.0
437,16.0
440,1.0
441,2.0
442,4.0
444,54.0
445,46.0
446,349.0
447,13.0
449,57.0
450,129.0
451,35.0
454,7.0
456,93.0
457,38.0
459,277.0
463,77.0
464,17.0
465,185.0
466,83.0
467,4.0
468,2.0
469,62.0
470,387.0
471,149.0
472,42.0
473,2.0
474,220.0
475,2.0
476,49.0
477,1038.0
479,400.0
480,22.0
482,3.0
483,46.0
485,92.0
486,2.0
489,614.0
490,3.0
491,94.0
492,291.0
493,130.0
494,2.0
495,37.0
496,8.0
497,170.0
499,23.0
500,9.0
502,11.0
504,571.0
505,14.0
506,98.0
508,647.0
509,6.0
511,31.0
512,27.0
513,1.0
516,1.0
517,15.0
518,3.0
519,3.0
520,3.0
522,5.0
539,24.0
541,30.0
542,3.0
543,1.0
544,54.0
547,77.0
548,23.0
550,15.0
551,1.0
552,20.0
555,7.0
556,20.0
558,6.0
562,38.0
569,14.0
570,50.0
571,17.0
573,50.0
574,35.0
577,28.0
581,20.0
583,1.0
585,78.0
586,81.0
587,11.0
588,1.0
589,5.0
592,164.0
593,200.0
594,243.0
596,4.0
597,1.0
599,49.0
600,1.0
602,7.0
603,18.0
605,59.0
606,6.0
610,141.0
611,118.0
612,25.0
613,764.0
616,24.0
621,4.0
627,5.0
631,1.0
635,44.0
637,4.0
639,140.0
647,2.0
648,18.0
649,4.0
650,3.0
653,107.0
656,1.0
661,2.0
662,355.0
663,72.0
664,1.0
665,29.0
669,40.0
670,1649.0
671,45.0
673,4.0
674,3.0
680,248.0
685,1.0
692,33.0
694,42.0
695,8.0
697,46.0
700,15.0
702,56.0
707,5.0
708,3.0
709,125.0
714,2.0
715,254.0
719,19.0
720,30.0
725,16.0
728,2.0
733,3.0
736,51.0
737,163.0
742,2.0
743,79.0
745,4.0
746,64.0
747,103.0
748,3.0
750,50.0
753,12.0
755,44.0
759,114.0
762,12.0
764,3.0
765,8.0
766,111.0
779,1063.0
781,151.0
783,67.0
784,46.0
785,31.0
786,105.0
788,59.0
799,11.0
800,26.0
801,381.0
802,16.0
803,468.0
804,35.0
805,111.0
806,10.0
809,62.0
810,8.0
813,5.0
818,2.0
828,5.0
829,323.0
830,97.0
832,121.0
835,60.0
836,16.0
838,28.0
840,1.0
842,178.0
849,1.0
858,18.0
861,1.0
866,2.0
870,3.0
876,5.0
877,2.0
880,14.0
888,24.0
892,1.0
897,51.0
898,105.0
899,486.0
900,432.0
901,1209.0
902,453.0
904,402.0
905,1042.0
906,231.0
907,164.0
908,74.0
909,411.0
911,90.0
912,1.0
914,1.0
915,4.0
917,13.0
918,7.0
920,1363.0
921,3.0
922,141.0
923,54.0
924,31.0
926,8.0
928,3.0
929,42.0
934,3.0
942,4.0
943,105.0
946,8.0
950,9.0
952,6.0
954,1.0
969,97.0
971,1121.0
973,1.0
978,1.0
987,191.0
991,5.0
1003,152.0
1004,19.0
1005,42.0
1006,1.0
1007,2.0
1009,3.0
1011,1.0
1012,18.0
1013,50.0
1015,96.0
1016,46.0
1020,16.0
1022,6.0
1028,12.0
1031,31.0
1034,13.0
1035,2.0
1037,17.0
1041,10.0
1043,4.0
1047,25.0
1050,1.0
1057,18.0
1059,152.0
1060,28.0
1063,2.0
1067,26.0
1068,1.0
1078,49.0
